relative_path,local_path,s3_key,size_bytes,sha256,etag,last_modified,version_id,status
stage1_payload/boreas-2021-08-05-13-34/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-08-05-13-34/calib/T_applanix_lidar.txt,boreas-2021-08-05-13-34/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:53:22.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-09-02-11-42/applanix/lidar_poses.csv,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-09-02-11-42/applanix/lidar_poses.csv,boreas-2021-09-02-11-42/applanix/lidar_poses.csv,2593799,9ad5e18499219ff663bbdac4c0fe8c20d255ba3231804078cba82738ab4a5630,78564d959524bb6e56cf07944d536df8,2023-05-15T05:54:18.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-09-02-11-42/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-09-02-11-42/calib/T_applanix_lidar.txt,boreas-2021-09-02-11-42/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:54:21.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-09-07-09-35/applanix/lidar_poses.csv,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-09-07-09-35/applanix/lidar_poses.csv,boreas-2021-09-07-09-35/applanix/lidar_poses.csv,2239840,e112efb02a2f023d7674af5cf95c04aed83824af67a6eb175236d9cf2bd806c5,5583af5098de4432f30b5cda9ab344e9,2023-05-15T05:54:40.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-09-07-09-35/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-09-07-09-35/calib/T_applanix_lidar.txt,boreas-2021-09-07-09-35/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:54:42.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-09-08-21-00/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-09-08-21-00/calib/T_applanix_lidar.txt,boreas-2021-09-08-21-00/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-25T03:48:16.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-09-09-15-28/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-09-09-15-28/calib/T_applanix_lidar.txt,boreas-2021-09-09-15-28/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-25T03:48:35.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-09-14-20-00/applanix/lidar_poses.csv,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-09-14-20-00/applanix/lidar_poses.csv,boreas-2021-09-14-20-00/applanix/lidar_poses.csv,2445605,128ac99d099f3920f542216ef4659903d2949f1318ecc72ca5681dd146424d91,41ef898a7a05d08611c78c1ce48756a9,2023-05-15T05:55:27.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-09-14-20-00/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-09-14-20-00/calib/T_applanix_lidar.txt,boreas-2021-09-14-20-00/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:55:30.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-10-05-15-35/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-10-05-15-35/calib/T_applanix_lidar.txt,boreas-2021-10-05-15-35/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-25T03:49:34.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-10-15-12-35/applanix/lidar_poses.csv,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-10-15-12-35/applanix/lidar_poses.csv,boreas-2021-10-15-12-35/applanix/lidar_poses.csv,2480813,a5912b1b7462c4cd26fbf71533e05669775f56b4531087fab47b8c13e47a62eb,a99f44ecfc70edf719034cc5ef0b1341,2023-05-15T05:55:54.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-10-15-12-35/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-10-15-12-35/calib/T_applanix_lidar.txt,boreas-2021-10-15-12-35/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:55:57.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-10-22-11-36/applanix/lidar_poses.csv,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-10-22-11-36/applanix/lidar_poses.csv,boreas-2021-10-22-11-36/applanix/lidar_poses.csv,2528121,7a3427a5e2286ed7e46bd7e7c5622cc79ab258afd9a122a9146706c9c76b24a1,9892af673ff2c964f1c0e1f972326dea,2023-05-15T05:56:41.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-10-22-11-36/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-10-22-11-36/calib/T_applanix_lidar.txt,boreas-2021-10-22-11-36/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:56:43.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-10-26-12-35/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-10-26-12-35/calib/T_applanix_lidar.txt,boreas-2021-10-26-12-35/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-25T03:50:44.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-11-02-11-16/applanix/lidar_poses.csv,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-11-02-11-16/applanix/lidar_poses.csv,boreas-2021-11-02-11-16/applanix/lidar_poses.csv,2491894,880d9ee598ac24ad186e9356a6db81f0a65218fe8254ea329fb56894fe838581,d18bfd90af2155d51de76ebe2644c6b7,2023-05-15T05:57:21.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-11-02-11-16/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-11-02-11-16/calib/T_applanix_lidar.txt,boreas-2021-11-02-11-16/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:57:24.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-11-06-18-55/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-11-06-18-55/calib/T_applanix_lidar.txt,boreas-2021-11-06-18-55/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-25T03:51:22.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-11-14-09-47/applanix/lidar_poses.csv,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-11-14-09-47/applanix/lidar_poses.csv,boreas-2021-11-14-09-47/applanix/lidar_poses.csv,2564397,734d0a25bb8150fbe7eae8e5a667be926f9af8bd0f9356792d280756d2ae7f17,28e7d68bde7d6f38e991de4397ce9bc5,2023-05-15T05:57:50.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-11-14-09-47/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-11-14-09-47/calib/T_applanix_lidar.txt,boreas-2021-11-14-09-47/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:57:53.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-11-16-14-10/applanix/lidar_poses.csv,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-11-16-14-10/applanix/lidar_poses.csv,boreas-2021-11-16-14-10/applanix/lidar_poses.csv,2575117,ede0bdb60caeb3be05d9e22ea88f1c0dee43475081d1a997ef0c6e6d4a3b592e,e0e8ddf2719153b638cb316a89b87fb5,2023-05-15T05:58:38.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-11-16-14-10/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-11-16-14-10/calib/T_applanix_lidar.txt,boreas-2021-11-16-14-10/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:58:38.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-11-23-14-27/applanix/lidar_poses.csv,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-11-23-14-27/applanix/lidar_poses.csv,boreas-2021-11-23-14-27/applanix/lidar_poses.csv,2584479,3253a4fa956d71b30933b29c9602b1ced058c9bdb7e2efaecb8093f8d7740fd9,fbb75ae7913a0b7abefe1016ef31b5bf,2023-05-15T05:59:04.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-11-23-14-27/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-11-23-14-27/calib/T_applanix_lidar.txt,boreas-2021-11-23-14-27/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:59:06.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
stage1_payload/boreas-2021-11-28-09-18/calib/T_applanix_lidar.txt,/home/lj/zero_perturbation_data/boreas_stage1_v1/stage1_payload/boreas-2021-11-28-09-18/calib/T_applanix_lidar.txt,boreas-2021-11-28-09-18/calib/T_applanix_lidar.txt,401,e32772bcc7d617c62db0c3047e896e3626760d3f148fa83e26ad24b0c8f024db,58b1bee411fc44ad5d9caf778a2e0d1e,2023-05-15T05:00:14.000Z,,DOWNLOADED_ALLOWLISTED_STAGE1_OBJECT
