planned_trial_id,planned_snapshot_id,scene_variant,condition,geometry_seed,measurement_seed,repeat_index,backend
synthetic-confirmatory-v1::599e856c3656d562c5fe3766b55f813b8937f2eb372c4243e1a312f47ee18b20::open3d_point_to_plane,synthetic-confirmatory-v1::599e856c3656d562c5fe3766b55f813b8937f2eb372c4243e1a312f47ee18b20,LONG_CORRIDOR,FULL_NOISE,226655024,1088311622,3,open3d_point_to_plane
synthetic-confirmatory-v1::599e856c3656d562c5fe3766b55f813b8937f2eb372c4243e1a312f47ee18b20::pcl_point_to_plane,synthetic-confirmatory-v1::599e856c3656d562c5fe3766b55f813b8937f2eb372c4243e1a312f47ee18b20,LONG_CORRIDOR,FULL_NOISE,226655024,1088311622,3,pcl_point_to_plane
synthetic-confirmatory-v1::8b2dd49b1905be51502c92c30823d8a96d7599529670a7e6b1c1e88ece0f1137::open3d_point_to_plane,synthetic-confirmatory-v1::8b2dd49b1905be51502c92c30823d8a96d7599529670a7e6b1c1e88ece0f1137,LONG_CORRIDOR,FULL_NOISE,226655024,1088311622,4,open3d_point_to_plane
synthetic-confirmatory-v1::8b2dd49b1905be51502c92c30823d8a96d7599529670a7e6b1c1e88ece0f1137::pcl_point_to_plane,synthetic-confirmatory-v1::8b2dd49b1905be51502c92c30823d8a96d7599529670a7e6b1c1e88ece0f1137,LONG_CORRIDOR,FULL_NOISE,226655024,1088311622,4,pcl_point_to_plane
synthetic-confirmatory-v1::372e06aea9e6333217464d88fa7e260e37727a0d1c35379177f0f7d657cf3758::open3d_point_to_plane,synthetic-confirmatory-v1::372e06aea9e6333217464d88fa7e260e37727a0d1c35379177f0f7d657cf3758,LONG_CORRIDOR,FULL_NOISE,226655024,916609326,0,open3d_point_to_plane
synthetic-confirmatory-v1::372e06aea9e6333217464d88fa7e260e37727a0d1c35379177f0f7d657cf3758::pcl_point_to_plane,synthetic-confirmatory-v1::372e06aea9e6333217464d88fa7e260e37727a0d1c35379177f0f7d657cf3758,LONG_CORRIDOR,FULL_NOISE,226655024,916609326,0,pcl_point_to_plane
synthetic-confirmatory-v1::69b55f4afc053a14d2bad09cfec80c31cc6c7d44f12463ea637c532444f19535::open3d_point_to_plane,synthetic-confirmatory-v1::69b55f4afc053a14d2bad09cfec80c31cc6c7d44f12463ea637c532444f19535,LONG_CORRIDOR,FULL_NOISE,226655024,916609326,1,open3d_point_to_plane
synthetic-confirmatory-v1::69b55f4afc053a14d2bad09cfec80c31cc6c7d44f12463ea637c532444f19535::pcl_point_to_plane,synthetic-confirmatory-v1::69b55f4afc053a14d2bad09cfec80c31cc6c7d44f12463ea637c532444f19535,LONG_CORRIDOR,FULL_NOISE,226655024,916609326,1,pcl_point_to_plane
synthetic-confirmatory-v1::3a082d8cb35212cbad5b3b6e95a003a641f7e9f100d24f24373ea881aeffb319::open3d_point_to_plane,synthetic-confirmatory-v1::3a082d8cb35212cbad5b3b6e95a003a641f7e9f100d24f24373ea881aeffb319,LONG_CORRIDOR,FULL_NOISE,226655024,916609326,2,open3d_point_to_plane
synthetic-confirmatory-v1::3a082d8cb35212cbad5b3b6e95a003a641f7e9f100d24f24373ea881aeffb319::pcl_point_to_plane,synthetic-confirmatory-v1::3a082d8cb35212cbad5b3b6e95a003a641f7e9f100d24f24373ea881aeffb319,LONG_CORRIDOR,FULL_NOISE,226655024,916609326,2,pcl_point_to_plane
synthetic-confirmatory-v1::9c8b51b62e11e56ef4e246d0955f006a34a9ee81869236df03da4facb4ced6ba::open3d_point_to_plane,synthetic-confirmatory-v1::9c8b51b62e11e56ef4e246d0955f006a34a9ee81869236df03da4facb4ced6ba,LONG_CORRIDOR,FULL_NOISE,226655024,916609326,3,open3d_point_to_plane
synthetic-confirmatory-v1::9c8b51b62e11e56ef4e246d0955f006a34a9ee81869236df03da4facb4ced6ba::pcl_point_to_plane,synthetic-confirmatory-v1::9c8b51b62e11e56ef4e246d0955f006a34a9ee81869236df03da4facb4ced6ba,LONG_CORRIDOR,FULL_NOISE,226655024,916609326,3,pcl_point_to_plane
synthetic-confirmatory-v1::003ac036cd7478dd136a2707826fb8d7d93c61d4868772482f259de0578ba4bd::open3d_point_to_plane,synthetic-confirmatory-v1::003ac036cd7478dd136a2707826fb8d7d93c61d4868772482f259de0578ba4bd,LONG_CORRIDOR,FULL_NOISE,226655024,916609326,4,open3d_point_to_plane
synthetic-confirmatory-v1::003ac036cd7478dd136a2707826fb8d7d93c61d4868772482f259de0578ba4bd::pcl_point_to_plane,synthetic-confirmatory-v1::003ac036cd7478dd136a2707826fb8d7d93c61d4868772482f259de0578ba4bd,LONG_CORRIDOR,FULL_NOISE,226655024,916609326,4,pcl_point_to_plane
synthetic-confirmatory-v1::f9ed631b19e33f17f85bf374090b770b95d3c8234c72a3b40220ec1a525ccfef::open3d_point_to_plane,synthetic-confirmatory-v1::f9ed631b19e33f17f85bf374090b770b95d3c8234c72a3b40220ec1a525ccfef,PARALLEL_WALLS,IDEAL_MATCHED,248284635,,0,open3d_point_to_plane
synthetic-confirmatory-v1::f9ed631b19e33f17f85bf374090b770b95d3c8234c72a3b40220ec1a525ccfef::pcl_point_to_plane,synthetic-confirmatory-v1::f9ed631b19e33f17f85bf374090b770b95d3c8234c72a3b40220ec1a525ccfef,PARALLEL_WALLS,IDEAL_MATCHED,248284635,,0,pcl_point_to_plane
synthetic-confirmatory-v1::37f43ae48bd04d2d4b002005362dc0c2959e3d2a75ca719d55609b7ab1d02646::open3d_point_to_plane,synthetic-confirmatory-v1::37f43ae48bd04d2d4b002005362dc0c2959e3d2a75ca719d55609b7ab1d02646,PARALLEL_WALLS,INDEPENDENT_NOISE_FREE,248284635,,0,open3d_point_to_plane
synthetic-confirmatory-v1::37f43ae48bd04d2d4b002005362dc0c2959e3d2a75ca719d55609b7ab1d02646::pcl_point_to_plane,synthetic-confirmatory-v1::37f43ae48bd04d2d4b002005362dc0c2959e3d2a75ca719d55609b7ab1d02646,PARALLEL_WALLS,INDEPENDENT_NOISE_FREE,248284635,,0,pcl_point_to_plane
synthetic-confirmatory-v1::0fa5679f3a66b7930b218b9c20ea6fb2d325bb5bbe4ad03a636a6f8c05a1c128::open3d_point_to_plane,synthetic-confirmatory-v1::0fa5679f3a66b7930b218b9c20ea6fb2d325bb5bbe4ad03a636a6f8c05a1c128,PARALLEL_WALLS,FULL_NOISE,248284635,469989467,0,open3d_point_to_plane
synthetic-confirmatory-v1::0fa5679f3a66b7930b218b9c20ea6fb2d325bb5bbe4ad03a636a6f8c05a1c128::pcl_point_to_plane,synthetic-confirmatory-v1::0fa5679f3a66b7930b218b9c20ea6fb2d325bb5bbe4ad03a636a6f8c05a1c128,PARALLEL_WALLS,FULL_NOISE,248284635,469989467,0,pcl_point_to_plane
synthetic-confirmatory-v1::c5643fd0552af20fb32560fdfaec266240b75b3a4e2dc53b76fcda255341e304::open3d_point_to_plane,synthetic-confirmatory-v1::c5643fd0552af20fb32560fdfaec266240b75b3a4e2dc53b76fcda255341e304,PARALLEL_WALLS,FULL_NOISE,248284635,469989467,1,open3d_point_to_plane
synthetic-confirmatory-v1::c5643fd0552af20fb32560fdfaec266240b75b3a4e2dc53b76fcda255341e304::pcl_point_to_plane,synthetic-confirmatory-v1::c5643fd0552af20fb32560fdfaec266240b75b3a4e2dc53b76fcda255341e304,PARALLEL_WALLS,FULL_NOISE,248284635,469989467,1,pcl_point_to_plane
synthetic-confirmatory-v1::4c666c8a35915a21314bb9e210cde520acedf5ebd858889384abea5388765e02::open3d_point_to_plane,synthetic-confirmatory-v1::4c666c8a35915a21314bb9e210cde520acedf5ebd858889384abea5388765e02,PARALLEL_WALLS,FULL_NOISE,248284635,469989467,2,open3d_point_to_plane
synthetic-confirmatory-v1::4c666c8a35915a21314bb9e210cde520acedf5ebd858889384abea5388765e02::pcl_point_to_plane,synthetic-confirmatory-v1::4c666c8a35915a21314bb9e210cde520acedf5ebd858889384abea5388765e02,PARALLEL_WALLS,FULL_NOISE,248284635,469989467,2,pcl_point_to_plane
synthetic-confirmatory-v1::e2f9196627d9289a5f2a65d2b9de5d84ca6897e79060513fdb2d28f3170f779a::open3d_point_to_plane,synthetic-confirmatory-v1::e2f9196627d9289a5f2a65d2b9de5d84ca6897e79060513fdb2d28f3170f779a,PARALLEL_WALLS,FULL_NOISE,248284635,469989467,3,open3d_point_to_plane
synthetic-confirmatory-v1::e2f9196627d9289a5f2a65d2b9de5d84ca6897e79060513fdb2d28f3170f779a::pcl_point_to_plane,synthetic-confirmatory-v1::e2f9196627d9289a5f2a65d2b9de5d84ca6897e79060513fdb2d28f3170f779a,PARALLEL_WALLS,FULL_NOISE,248284635,469989467,3,pcl_point_to_plane
synthetic-confirmatory-v1::c9a3e8dd54bd22b21b6846b7a80b4162e7391a141ecf4d677e1d6d5c174e65a4::open3d_point_to_plane,synthetic-confirmatory-v1::c9a3e8dd54bd22b21b6846b7a80b4162e7391a141ecf4d677e1d6d5c174e65a4,PARALLEL_WALLS,FULL_NOISE,248284635,469989467,4,open3d_point_to_plane
synthetic-confirmatory-v1::c9a3e8dd54bd22b21b6846b7a80b4162e7391a141ecf4d677e1d6d5c174e65a4::pcl_point_to_plane,synthetic-confirmatory-v1::c9a3e8dd54bd22b21b6846b7a80b4162e7391a141ecf4d677e1d6d5c174e65a4,PARALLEL_WALLS,FULL_NOISE,248284635,469989467,4,pcl_point_to_plane
synthetic-confirmatory-v1::a61a4a1e95f3e06037fe21ccf75583cc5cd7897da4ad450dfe8d9c955de0bd8d::open3d_point_to_plane,synthetic-confirmatory-v1::a61a4a1e95f3e06037fe21ccf75583cc5cd7897da4ad450dfe8d9c955de0bd8d,PARALLEL_WALLS,FULL_NOISE,248284635,1088311622,0,open3d_point_to_plane
synthetic-confirmatory-v1::a61a4a1e95f3e06037fe21ccf75583cc5cd7897da4ad450dfe8d9c955de0bd8d::pcl_point_to_plane,synthetic-confirmatory-v1::a61a4a1e95f3e06037fe21ccf75583cc5cd7897da4ad450dfe8d9c955de0bd8d,PARALLEL_WALLS,FULL_NOISE,248284635,1088311622,0,pcl_point_to_plane
synthetic-confirmatory-v1::74477e89f0a2a0b332dc4b8b5884ee2d0d8e18fff6ffb21320e62b55226d8e1c::open3d_point_to_plane,synthetic-confirmatory-v1::74477e89f0a2a0b332dc4b8b5884ee2d0d8e18fff6ffb21320e62b55226d8e1c,PARALLEL_WALLS,FULL_NOISE,248284635,1088311622,1,open3d_point_to_plane
synthetic-confirmatory-v1::74477e89f0a2a0b332dc4b8b5884ee2d0d8e18fff6ffb21320e62b55226d8e1c::pcl_point_to_plane,synthetic-confirmatory-v1::74477e89f0a2a0b332dc4b8b5884ee2d0d8e18fff6ffb21320e62b55226d8e1c,PARALLEL_WALLS,FULL_NOISE,248284635,1088311622,1,pcl_point_to_plane
synthetic-confirmatory-v1::89957f736629399f560b564eb80ef38604026954fc407d3952ebb6079264e469::open3d_point_to_plane,synthetic-confirmatory-v1::89957f736629399f560b564eb80ef38604026954fc407d3952ebb6079264e469,PARALLEL_WALLS,FULL_NOISE,248284635,1088311622,2,open3d_point_to_plane
synthetic-confirmatory-v1::89957f736629399f560b564eb80ef38604026954fc407d3952ebb6079264e469::pcl_point_to_plane,synthetic-confirmatory-v1::89957f736629399f560b564eb80ef38604026954fc407d3952ebb6079264e469,PARALLEL_WALLS,FULL_NOISE,248284635,1088311622,2,pcl_point_to_plane
synthetic-confirmatory-v1::d3402ff480145ac0bfb8d8ee8d3aa3ca0568e35c7aa1ff004d0bf6f1dddd44ce::open3d_point_to_plane,synthetic-confirmatory-v1::d3402ff480145ac0bfb8d8ee8d3aa3ca0568e35c7aa1ff004d0bf6f1dddd44ce,PARALLEL_WALLS,FULL_NOISE,248284635,1088311622,3,open3d_point_to_plane
synthetic-confirmatory-v1::d3402ff480145ac0bfb8d8ee8d3aa3ca0568e35c7aa1ff004d0bf6f1dddd44ce::pcl_point_to_plane,synthetic-confirmatory-v1::d3402ff480145ac0bfb8d8ee8d3aa3ca0568e35c7aa1ff004d0bf6f1dddd44ce,PARALLEL_WALLS,FULL_NOISE,248284635,1088311622,3,pcl_point_to_plane
synthetic-confirmatory-v1::edcb511bd5023114a3c04f9e74cf03ba4474e9f149125bffa30c0a2c2b86e725::open3d_point_to_plane,synthetic-confirmatory-v1::edcb511bd5023114a3c04f9e74cf03ba4474e9f149125bffa30c0a2c2b86e725,PARALLEL_WALLS,FULL_NOISE,248284635,1088311622,4,open3d_point_to_plane
synthetic-confirmatory-v1::edcb511bd5023114a3c04f9e74cf03ba4474e9f149125bffa30c0a2c2b86e725::pcl_point_to_plane,synthetic-confirmatory-v1::edcb511bd5023114a3c04f9e74cf03ba4474e9f149125bffa30c0a2c2b86e725,PARALLEL_WALLS,FULL_NOISE,248284635,1088311622,4,pcl_point_to_plane
synthetic-confirmatory-v1::6fe73f921ae815e2fa703c53e68b2fdf585581c444e0baa9cf5c193267250b02::open3d_point_to_plane,synthetic-confirmatory-v1::6fe73f921ae815e2fa703c53e68b2fdf585581c444e0baa9cf5c193267250b02,PARALLEL_WALLS,FULL_NOISE,248284635,916609326,0,open3d_point_to_plane
synthetic-confirmatory-v1::6fe73f921ae815e2fa703c53e68b2fdf585581c444e0baa9cf5c193267250b02::pcl_point_to_plane,synthetic-confirmatory-v1::6fe73f921ae815e2fa703c53e68b2fdf585581c444e0baa9cf5c193267250b02,PARALLEL_WALLS,FULL_NOISE,248284635,916609326,0,pcl_point_to_plane
synthetic-confirmatory-v1::077601676799ad4f15562b61fbf638409c29fb145ad31e334ba9d3d7bf19fe42::open3d_point_to_plane,synthetic-confirmatory-v1::077601676799ad4f15562b61fbf638409c29fb145ad31e334ba9d3d7bf19fe42,PARALLEL_WALLS,FULL_NOISE,248284635,916609326,1,open3d_point_to_plane
synthetic-confirmatory-v1::077601676799ad4f15562b61fbf638409c29fb145ad31e334ba9d3d7bf19fe42::pcl_point_to_plane,synthetic-confirmatory-v1::077601676799ad4f15562b61fbf638409c29fb145ad31e334ba9d3d7bf19fe42,PARALLEL_WALLS,FULL_NOISE,248284635,916609326,1,pcl_point_to_plane
synthetic-confirmatory-v1::2cae1fc606412d16c51263d518e8242f182cf1bb4efca38e9b2260a5d6413fa0::open3d_point_to_plane,synthetic-confirmatory-v1::2cae1fc606412d16c51263d518e8242f182cf1bb4efca38e9b2260a5d6413fa0,PARALLEL_WALLS,FULL_NOISE,248284635,916609326,2,open3d_point_to_plane
synthetic-confirmatory-v1::2cae1fc606412d16c51263d518e8242f182cf1bb4efca38e9b2260a5d6413fa0::pcl_point_to_plane,synthetic-confirmatory-v1::2cae1fc606412d16c51263d518e8242f182cf1bb4efca38e9b2260a5d6413fa0,PARALLEL_WALLS,FULL_NOISE,248284635,916609326,2,pcl_point_to_plane
synthetic-confirmatory-v1::7b09d5ed84edd3484df697edd2eeda3b272e724c1bc5ed817bb236c78c8c8c40::open3d_point_to_plane,synthetic-confirmatory-v1::7b09d5ed84edd3484df697edd2eeda3b272e724c1bc5ed817bb236c78c8c8c40,PARALLEL_WALLS,FULL_NOISE,248284635,916609326,3,open3d_point_to_plane
synthetic-confirmatory-v1::7b09d5ed84edd3484df697edd2eeda3b272e724c1bc5ed817bb236c78c8c8c40::pcl_point_to_plane,synthetic-confirmatory-v1::7b09d5ed84edd3484df697edd2eeda3b272e724c1bc5ed817bb236c78c8c8c40,PARALLEL_WALLS,FULL_NOISE,248284635,916609326,3,pcl_point_to_plane
synthetic-confirmatory-v1::e6df68db179fcc82abfc5e835c0d3c9a77dd994c6092f6f6699c1d0d792e8677::open3d_point_to_plane,synthetic-confirmatory-v1::e6df68db179fcc82abfc5e835c0d3c9a77dd994c6092f6f6699c1d0d792e8677,PARALLEL_WALLS,FULL_NOISE,248284635,916609326,4,open3d_point_to_plane
synthetic-confirmatory-v1::e6df68db179fcc82abfc5e835c0d3c9a77dd994c6092f6f6699c1d0d792e8677::pcl_point_to_plane,synthetic-confirmatory-v1::e6df68db179fcc82abfc5e835c0d3c9a77dd994c6092f6f6699c1d0d792e8677,PARALLEL_WALLS,FULL_NOISE,248284635,916609326,4,pcl_point_to_plane
synthetic-confirmatory-v1::611fdd6375126b556b83aaee21c07f6195ec8eabd9691e2cd6bd903487a29b18::open3d_point_to_plane,synthetic-confirmatory-v1::611fdd6375126b556b83aaee21c07f6195ec8eabd9691e2cd6bd903487a29b18,PARALLEL_WALLS,IDEAL_MATCHED,376488233,,0,open3d_point_to_plane
synthetic-confirmatory-v1::611fdd6375126b556b83aaee21c07f6195ec8eabd9691e2cd6bd903487a29b18::pcl_point_to_plane,synthetic-confirmatory-v1::611fdd6375126b556b83aaee21c07f6195ec8eabd9691e2cd6bd903487a29b18,PARALLEL_WALLS,IDEAL_MATCHED,376488233,,0,pcl_point_to_plane
synthetic-confirmatory-v1::103522f7e78cd144cb8f3d3a2ce03b40a78dd0d928f01445e7100e9561487f61::open3d_point_to_plane,synthetic-confirmatory-v1::103522f7e78cd144cb8f3d3a2ce03b40a78dd0d928f01445e7100e9561487f61,PARALLEL_WALLS,INDEPENDENT_NOISE_FREE,376488233,,0,open3d_point_to_plane
synthetic-confirmatory-v1::103522f7e78cd144cb8f3d3a2ce03b40a78dd0d928f01445e7100e9561487f61::pcl_point_to_plane,synthetic-confirmatory-v1::103522f7e78cd144cb8f3d3a2ce03b40a78dd0d928f01445e7100e9561487f61,PARALLEL_WALLS,INDEPENDENT_NOISE_FREE,376488233,,0,pcl_point_to_plane
synthetic-confirmatory-v1::53eec1220f8121bf68f90263de72e3b5fdc17bb7cfbf63529423f6d77f199c65::open3d_point_to_plane,synthetic-confirmatory-v1::53eec1220f8121bf68f90263de72e3b5fdc17bb7cfbf63529423f6d77f199c65,PARALLEL_WALLS,FULL_NOISE,376488233,469989467,0,open3d_point_to_plane
synthetic-confirmatory-v1::53eec1220f8121bf68f90263de72e3b5fdc17bb7cfbf63529423f6d77f199c65::pcl_point_to_plane,synthetic-confirmatory-v1::53eec1220f8121bf68f90263de72e3b5fdc17bb7cfbf63529423f6d77f199c65,PARALLEL_WALLS,FULL_NOISE,376488233,469989467,0,pcl_point_to_plane
synthetic-confirmatory-v1::217c98c450f05711c838d3d0151810720feee1d59d3f785ab2119aaff43b52e2::open3d_point_to_plane,synthetic-confirmatory-v1::217c98c450f05711c838d3d0151810720feee1d59d3f785ab2119aaff43b52e2,PARALLEL_WALLS,FULL_NOISE,376488233,469989467,1,open3d_point_to_plane
synthetic-confirmatory-v1::217c98c450f05711c838d3d0151810720feee1d59d3f785ab2119aaff43b52e2::pcl_point_to_plane,synthetic-confirmatory-v1::217c98c450f05711c838d3d0151810720feee1d59d3f785ab2119aaff43b52e2,PARALLEL_WALLS,FULL_NOISE,376488233,469989467,1,pcl_point_to_plane
synthetic-confirmatory-v1::72f0706f26e27a9ac9eec110bd085ce9839857168237d9966020ed622f14f13c::open3d_point_to_plane,synthetic-confirmatory-v1::72f0706f26e27a9ac9eec110bd085ce9839857168237d9966020ed622f14f13c,PARALLEL_WALLS,FULL_NOISE,376488233,469989467,2,open3d_point_to_plane
synthetic-confirmatory-v1::72f0706f26e27a9ac9eec110bd085ce9839857168237d9966020ed622f14f13c::pcl_point_to_plane,synthetic-confirmatory-v1::72f0706f26e27a9ac9eec110bd085ce9839857168237d9966020ed622f14f13c,PARALLEL_WALLS,FULL_NOISE,376488233,469989467,2,pcl_point_to_plane
synthetic-confirmatory-v1::eb37a86b42e7dcd5c1860a7a25bd7ba458f06979e8f8c70b73f09d78933526cd::open3d_point_to_plane,synthetic-confirmatory-v1::eb37a86b42e7dcd5c1860a7a25bd7ba458f06979e8f8c70b73f09d78933526cd,PARALLEL_WALLS,FULL_NOISE,376488233,469989467,3,open3d_point_to_plane
synthetic-confirmatory-v1::eb37a86b42e7dcd5c1860a7a25bd7ba458f06979e8f8c70b73f09d78933526cd::pcl_point_to_plane,synthetic-confirmatory-v1::eb37a86b42e7dcd5c1860a7a25bd7ba458f06979e8f8c70b73f09d78933526cd,PARALLEL_WALLS,FULL_NOISE,376488233,469989467,3,pcl_point_to_plane
synthetic-confirmatory-v1::e1b4cade57ec9a645c6609d3333003ea50c9f88c8f28a60cada2d0191eff5e0b::open3d_point_to_plane,synthetic-confirmatory-v1::e1b4cade57ec9a645c6609d3333003ea50c9f88c8f28a60cada2d0191eff5e0b,PARALLEL_WALLS,FULL_NOISE,376488233,469989467,4,open3d_point_to_plane
synthetic-confirmatory-v1::e1b4cade57ec9a645c6609d3333003ea50c9f88c8f28a60cada2d0191eff5e0b::pcl_point_to_plane,synthetic-confirmatory-v1::e1b4cade57ec9a645c6609d3333003ea50c9f88c8f28a60cada2d0191eff5e0b,PARALLEL_WALLS,FULL_NOISE,376488233,469989467,4,pcl_point_to_plane
synthetic-confirmatory-v1::ce1d0fde20807cf062c5d071e66798782fa47a1ff14d9fa71d38ccdee866e0bb::open3d_point_to_plane,synthetic-confirmatory-v1::ce1d0fde20807cf062c5d071e66798782fa47a1ff14d9fa71d38ccdee866e0bb,PARALLEL_WALLS,FULL_NOISE,376488233,1088311622,0,open3d_point_to_plane
synthetic-confirmatory-v1::ce1d0fde20807cf062c5d071e66798782fa47a1ff14d9fa71d38ccdee866e0bb::pcl_point_to_plane,synthetic-confirmatory-v1::ce1d0fde20807cf062c5d071e66798782fa47a1ff14d9fa71d38ccdee866e0bb,PARALLEL_WALLS,FULL_NOISE,376488233,1088311622,0,pcl_point_to_plane
synthetic-confirmatory-v1::5da742991555df77b0b74d444a6aa074236474e2e190b9ddeb6f67b981a532ac::open3d_point_to_plane,synthetic-confirmatory-v1::5da742991555df77b0b74d444a6aa074236474e2e190b9ddeb6f67b981a532ac,PARALLEL_WALLS,FULL_NOISE,376488233,1088311622,1,open3d_point_to_plane
synthetic-confirmatory-v1::5da742991555df77b0b74d444a6aa074236474e2e190b9ddeb6f67b981a532ac::pcl_point_to_plane,synthetic-confirmatory-v1::5da742991555df77b0b74d444a6aa074236474e2e190b9ddeb6f67b981a532ac,PARALLEL_WALLS,FULL_NOISE,376488233,1088311622,1,pcl_point_to_plane
synthetic-confirmatory-v1::7178e6aea04eb05efe7e8c737eff338a338ea002395d73a89ff4aabf791285b6::open3d_point_to_plane,synthetic-confirmatory-v1::7178e6aea04eb05efe7e8c737eff338a338ea002395d73a89ff4aabf791285b6,PARALLEL_WALLS,FULL_NOISE,376488233,1088311622,2,open3d_point_to_plane
synthetic-confirmatory-v1::7178e6aea04eb05efe7e8c737eff338a338ea002395d73a89ff4aabf791285b6::pcl_point_to_plane,synthetic-confirmatory-v1::7178e6aea04eb05efe7e8c737eff338a338ea002395d73a89ff4aabf791285b6,PARALLEL_WALLS,FULL_NOISE,376488233,1088311622,2,pcl_point_to_plane
synthetic-confirmatory-v1::4db4083c900cb1f99834684b99ecc2a226557f6f204ce8676833b26b8918c4dc::open3d_point_to_plane,synthetic-confirmatory-v1::4db4083c900cb1f99834684b99ecc2a226557f6f204ce8676833b26b8918c4dc,PARALLEL_WALLS,FULL_NOISE,376488233,1088311622,3,open3d_point_to_plane
synthetic-confirmatory-v1::4db4083c900cb1f99834684b99ecc2a226557f6f204ce8676833b26b8918c4dc::pcl_point_to_plane,synthetic-confirmatory-v1::4db4083c900cb1f99834684b99ecc2a226557f6f204ce8676833b26b8918c4dc,PARALLEL_WALLS,FULL_NOISE,376488233,1088311622,3,pcl_point_to_plane
synthetic-confirmatory-v1::b7022a362d4fc3170eef2d50649f10ef5a02b9ecde0984c8430989c941dd9e96::open3d_point_to_plane,synthetic-confirmatory-v1::b7022a362d4fc3170eef2d50649f10ef5a02b9ecde0984c8430989c941dd9e96,PARALLEL_WALLS,FULL_NOISE,376488233,1088311622,4,open3d_point_to_plane
synthetic-confirmatory-v1::b7022a362d4fc3170eef2d50649f10ef5a02b9ecde0984c8430989c941dd9e96::pcl_point_to_plane,synthetic-confirmatory-v1::b7022a362d4fc3170eef2d50649f10ef5a02b9ecde0984c8430989c941dd9e96,PARALLEL_WALLS,FULL_NOISE,376488233,1088311622,4,pcl_point_to_plane
synthetic-confirmatory-v1::25a9022202018b9a417eaf498bda51e853880296041e1a67602374eb8e3cf4e1::open3d_point_to_plane,synthetic-confirmatory-v1::25a9022202018b9a417eaf498bda51e853880296041e1a67602374eb8e3cf4e1,PARALLEL_WALLS,FULL_NOISE,376488233,916609326,0,open3d_point_to_plane
synthetic-confirmatory-v1::25a9022202018b9a417eaf498bda51e853880296041e1a67602374eb8e3cf4e1::pcl_point_to_plane,synthetic-confirmatory-v1::25a9022202018b9a417eaf498bda51e853880296041e1a67602374eb8e3cf4e1,PARALLEL_WALLS,FULL_NOISE,376488233,916609326,0,pcl_point_to_plane
synthetic-confirmatory-v1::280a9ab622a7b45fc2be00d6a14957bcb0d6af8f6680122f0501110a13f989a2::open3d_point_to_plane,synthetic-confirmatory-v1::280a9ab622a7b45fc2be00d6a14957bcb0d6af8f6680122f0501110a13f989a2,PARALLEL_WALLS,FULL_NOISE,376488233,916609326,1,open3d_point_to_plane
synthetic-confirmatory-v1::280a9ab622a7b45fc2be00d6a14957bcb0d6af8f6680122f0501110a13f989a2::pcl_point_to_plane,synthetic-confirmatory-v1::280a9ab622a7b45fc2be00d6a14957bcb0d6af8f6680122f0501110a13f989a2,PARALLEL_WALLS,FULL_NOISE,376488233,916609326,1,pcl_point_to_plane
synthetic-confirmatory-v1::0572817e3a0c04932fed51cf4a5d28f5c5fdd8dc751e9c53f9a1e63609036613::open3d_point_to_plane,synthetic-confirmatory-v1::0572817e3a0c04932fed51cf4a5d28f5c5fdd8dc751e9c53f9a1e63609036613,PARALLEL_WALLS,FULL_NOISE,376488233,916609326,2,open3d_point_to_plane
synthetic-confirmatory-v1::0572817e3a0c04932fed51cf4a5d28f5c5fdd8dc751e9c53f9a1e63609036613::pcl_point_to_plane,synthetic-confirmatory-v1::0572817e3a0c04932fed51cf4a5d28f5c5fdd8dc751e9c53f9a1e63609036613,PARALLEL_WALLS,FULL_NOISE,376488233,916609326,2,pcl_point_to_plane
synthetic-confirmatory-v1::a702507d6d6bfe1c7faf8791bbf4711d5806fcade182012067f51f0a31ffc013::open3d_point_to_plane,synthetic-confirmatory-v1::a702507d6d6bfe1c7faf8791bbf4711d5806fcade182012067f51f0a31ffc013,PARALLEL_WALLS,FULL_NOISE,376488233,916609326,3,open3d_point_to_plane
synthetic-confirmatory-v1::a702507d6d6bfe1c7faf8791bbf4711d5806fcade182012067f51f0a31ffc013::pcl_point_to_plane,synthetic-confirmatory-v1::a702507d6d6bfe1c7faf8791bbf4711d5806fcade182012067f51f0a31ffc013,PARALLEL_WALLS,FULL_NOISE,376488233,916609326,3,pcl_point_to_plane
synthetic-confirmatory-v1::9a031e8001bc155bd7e6ba1e3b8dc1ee44d1eb6296d93a70641b4e11cc11b78a::open3d_point_to_plane,synthetic-confirmatory-v1::9a031e8001bc155bd7e6ba1e3b8dc1ee44d1eb6296d93a70641b4e11cc11b78a,PARALLEL_WALLS,FULL_NOISE,376488233,916609326,4,open3d_point_to_plane
synthetic-confirmatory-v1::9a031e8001bc155bd7e6ba1e3b8dc1ee44d1eb6296d93a70641b4e11cc11b78a::pcl_point_to_plane,synthetic-confirmatory-v1::9a031e8001bc155bd7e6ba1e3b8dc1ee44d1eb6296d93a70641b4e11cc11b78a,PARALLEL_WALLS,FULL_NOISE,376488233,916609326,4,pcl_point_to_plane
synthetic-confirmatory-v1::8aeaf6f25e9133725e392400f8d34c1261366b846d9416f8309319bb4b4dd8ac::open3d_point_to_plane,synthetic-confirmatory-v1::8aeaf6f25e9133725e392400f8d34c1261366b846d9416f8309319bb4b4dd8ac,PARALLEL_WALLS,IDEAL_MATCHED,198112089,,0,open3d_point_to_plane
