planned_snapshot_id,scene_variant,condition,geometry_seed,measurement_seed,repeat_index,planned_backend_count,replicate_semantics
synthetic-confirmatory-v2::d62ca95cd57a44aaedba085bac4e87b883457ae700dcdf85a0f31d1637a813fc,LONG_CORRIDOR,FULL_NOISE,2098780325,740417430,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::755eec1503f9ed059a773f3922621ff6835e4b54a485e5303b971ecad59840e5,LONG_CORRIDOR,FULL_NOISE,2098780325,740417430,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::cfd070fd178fabd0325cce6ae1a7618fddcdddf9531dbefd6570b883fd074941,LONG_CORRIDOR,FULL_NOISE,2098780325,740417430,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::8aabdef1260ebf7741b10936fe372bf5207a08a9c6df73a405fa32a371a292dd,LONG_CORRIDOR,FULL_NOISE,2098780325,740417430,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::9baaab04eeabc81257e3d76998ae735c63bf08f73decc2e21ea34799b8d95bc7,LONG_CORRIDOR,FULL_NOISE,2098780325,23963997,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::83999bce3cc29346fb5927ed41c7fac16e8b75b1766fd4228b6e84fb5bdb5f9d,LONG_CORRIDOR,FULL_NOISE,2098780325,23963997,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::e209226cec4db9241e59942e445c1c0083dc966ba270a4f40933368d45138bd2,LONG_CORRIDOR,FULL_NOISE,2098780325,23963997,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::3a9f27490d2da44a211389c4085391eaee041562095ce0e51916ccbaa30f0329,LONG_CORRIDOR,FULL_NOISE,2098780325,23963997,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::b130878291610a93d9315561b18e01a56a97d953b833c785fc3b2a8316755b11,LONG_CORRIDOR,FULL_NOISE,2098780325,23963997,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::92b02ba1d3fc045e86c8265ec8cfc3e9b469f24857eafe8b29f061ffda04e8ce,LONG_CORRIDOR,FULL_NOISE,2098780325,925756274,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::8ce12c5b0ec90d1175f27c3d1e34f662fa62d23b8bfa5ef272c4aa94ba51cfb0,LONG_CORRIDOR,FULL_NOISE,2098780325,925756274,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::e34423b703bcc278d3129f4d67213925e9e89806dce6b184327fbb9f8aa6a66b,LONG_CORRIDOR,FULL_NOISE,2098780325,925756274,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::47b55cbc7e4f3c7bca45dcc8ef93ccc2c66e4fe784fd1a5516ed69a0ebb7610c,LONG_CORRIDOR,FULL_NOISE,2098780325,925756274,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::2ceeffb8da34cc33efef549c2a9e019e7588f5649520be3ac46afff87cb04049,LONG_CORRIDOR,FULL_NOISE,2098780325,925756274,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::5d3776c7fbd471ca0b2a35fb3a1131a8cc5d80fbe47ef50b2362e43f9cb99d2c,LONG_CORRIDOR,IDEAL_MATCHED,2113923543,,0,2,ONE_CONTROL_INPUT
synthetic-confirmatory-v2::739b620831332a0a8cac42c6d9979910ddbba36d24da6da1110601eb23bd599c,LONG_CORRIDOR,INDEPENDENT_NOISE_FREE,2113923543,,0,2,ONE_DETERMINISTIC_INDEPENDENT_INPUT
synthetic-confirmatory-v2::7f28af28aa86caecabc3550c5de6889455f648af3c01dc3b1b43ba78c7ba2ba8,LONG_CORRIDOR,FULL_NOISE,2113923543,740417430,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::8293354d8e2427d06729adfbb5b559217c93ef23902b4da589bacebe7dacbb6e,LONG_CORRIDOR,FULL_NOISE,2113923543,740417430,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::cd14923622e2c9026ac299c421195522b897db60c9e971fb1fcf06826783fec0,LONG_CORRIDOR,FULL_NOISE,2113923543,740417430,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::0416f297c11785ef9a871d84f0099ec3a8d1e6217688709115fd570180a77af0,LONG_CORRIDOR,FULL_NOISE,2113923543,740417430,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::4001c1520add00241f608744e00412284cc88ca8961a69f6cd462a59085e4f21,LONG_CORRIDOR,FULL_NOISE,2113923543,740417430,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::1903134e0c1355cebcba8467e562792b62d7cc415e31536f096df9cc878902cb,LONG_CORRIDOR,FULL_NOISE,2113923543,23963997,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::29b3f12f5b98f76f1f0a44b83a67e7e8c86b8920ef7a7e0035855785453b6c97,LONG_CORRIDOR,FULL_NOISE,2113923543,23963997,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::f8f7a9015da97fa73c21344ac1737c582c1ced911641d40fcb87649405a06547,LONG_CORRIDOR,FULL_NOISE,2113923543,23963997,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::b0dbf9a214193d131e20ddd68cbcfb4d37b4b7a4c8e6acb9fd0f2024da4b3f3b,LONG_CORRIDOR,FULL_NOISE,2113923543,23963997,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::2bc33dce324763d91dc67936c9d5da7984607cd8efe3b9dab54884b09f5e0942,LONG_CORRIDOR,FULL_NOISE,2113923543,23963997,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::fbe17c7e8d76ef72a6a82e36e4922771401e2f6dfe3b16adc1aa227a665feef4,LONG_CORRIDOR,FULL_NOISE,2113923543,925756274,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::5f957c2ee425b931c43db1e6a2e55f4da01489d6e44fbfb1eaf10cf921f2ba68,LONG_CORRIDOR,FULL_NOISE,2113923543,925756274,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::793edbf5cec713886702a5c9f9b40f777cdd8be5f546e6367fba99dc11049679,LONG_CORRIDOR,FULL_NOISE,2113923543,925756274,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::e4c47b1d810b330c331927385c398d396a3abf73d4aef6e0c84648be1c8f7a5d,LONG_CORRIDOR,FULL_NOISE,2113923543,925756274,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::06b335769f6a01e53a8ad8d4d3ef99a41cd7008cbbb8e18186f8a56ca63d3d99,LONG_CORRIDOR,FULL_NOISE,2113923543,925756274,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::a5a385043a43e9d31beb0bdd5973c9b31f1ee92a3857f0f993b925c80479f912,LONG_CORRIDOR,IDEAL_MATCHED,143826534,,0,2,ONE_CONTROL_INPUT
synthetic-confirmatory-v2::a0be42f4c20a0c568910f60456374be1af6ad2c175b5a8ddb365a877fb16d76b,LONG_CORRIDOR,INDEPENDENT_NOISE_FREE,143826534,,0,2,ONE_DETERMINISTIC_INDEPENDENT_INPUT
synthetic-confirmatory-v2::0a2b83d9ed2228792aa72187574e37ddb1e8b6333f53f3bb5e57b7ef056fcf30,LONG_CORRIDOR,FULL_NOISE,143826534,740417430,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::04dc823d5daf7734c531c8b7c30f27095a39a55e31edd91181329934e4558b7a,LONG_CORRIDOR,FULL_NOISE,143826534,740417430,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::5e5e340af8f744c8754b746cede829a900dcde41742e4bfc3038eaba331b1e04,LONG_CORRIDOR,FULL_NOISE,143826534,740417430,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::9bf8e8f46973779b1764a0525076b440c90826d1874a4d38c0dd2db2985bbf16,LONG_CORRIDOR,FULL_NOISE,143826534,740417430,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::7fd09ac488dea05001c05e352e3b3373a9705eccdb19e149922cbc02d6615dbd,LONG_CORRIDOR,FULL_NOISE,143826534,740417430,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::cb4fe700f6dcf9a6f4e0b54f15ff2758ac320f198152d3b1ac655a7feb2e887b,LONG_CORRIDOR,FULL_NOISE,143826534,23963997,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::67606691452cdf3b8987e7c2267b2c76cec301c47bc13d2f0e7f46793ad80722,LONG_CORRIDOR,FULL_NOISE,143826534,23963997,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::7852e3c821a9638e4e1079b1ee9868b9effaa43f32645d9ae2d6c7bb5fd6ff43,LONG_CORRIDOR,FULL_NOISE,143826534,23963997,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::f24f31424395532aba04cc8ba58647603ae8b304e74c463bb5861e2da218c044,LONG_CORRIDOR,FULL_NOISE,143826534,23963997,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::9760168f08e339a7e22709674d050e6ca176a5fd5879914e1d8100cc0edd436a,LONG_CORRIDOR,FULL_NOISE,143826534,23963997,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::6ba8dab0fe11699c0cc7ab8f0a8c65652bb565a3df8d149f4f68b6c74f084498,LONG_CORRIDOR,FULL_NOISE,143826534,925756274,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::9f6499bc4724bdeee11d8108b8967ec10380247680e840b545e1dff78c9680be,LONG_CORRIDOR,FULL_NOISE,143826534,925756274,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::2956ee1664dc4984f9dda180940bce2d43b6513f5487869b3a1b7ed8338e5efb,LONG_CORRIDOR,FULL_NOISE,143826534,925756274,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::83e4e1f573af3f1c5953ac8719d35dd3fd5aad47c28f76d811b4c521a2ef3a06,LONG_CORRIDOR,FULL_NOISE,143826534,925756274,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::21a0727ffa5ffd6169dbcb5ebb47bb06b63f9c7dbaf34ef0971f7b0167fb2c0a,LONG_CORRIDOR,FULL_NOISE,143826534,925756274,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::8e73897bdf994800f011192a5238caf7b8a9c2251084eb6bce4afd4c38a94e47,LONG_CORRIDOR,IDEAL_MATCHED,1099133161,,0,2,ONE_CONTROL_INPUT
synthetic-confirmatory-v2::4584d47f2f4e0e595a10690d1596be22fa1f17d9bc33fd42bc28991554a7dfd3,LONG_CORRIDOR,INDEPENDENT_NOISE_FREE,1099133161,,0,2,ONE_DETERMINISTIC_INDEPENDENT_INPUT
synthetic-confirmatory-v2::e26f16eedf448fd82ef74869f8ecf9807e4058ce52fea3e9e44b8ddfc4a2c50c,LONG_CORRIDOR,FULL_NOISE,1099133161,740417430,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::84643ee048437f80c287e7a4cfa6000110d3baf365e5e3dccc6c8e2d215da5c1,LONG_CORRIDOR,FULL_NOISE,1099133161,740417430,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::eed3f7ef36fe657d1ed5037c85efcffb24408aaaa97f0e2f8797ef1dabed1d20,LONG_CORRIDOR,FULL_NOISE,1099133161,740417430,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::e2b9612de48752e28109776de74f9a2fd5f8143a2418bfce4b90c46e3a367f33,LONG_CORRIDOR,FULL_NOISE,1099133161,740417430,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::31c7c368375482180c5f23b5c9a64157d76fb6909bc25cca806d31371709f625,LONG_CORRIDOR,FULL_NOISE,1099133161,740417430,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::5c30def0309d9c021313798a2e3a1f894511b87762f451d9cb3d0636fc014ead,LONG_CORRIDOR,FULL_NOISE,1099133161,23963997,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::44af2b8536b2010f518d65b8435cb184a75789c6f63d6456150658934c0e9eb8,LONG_CORRIDOR,FULL_NOISE,1099133161,23963997,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::8134cce4b9eda75ae7fd02e056345a0df6818476bc24eaf0575cfc1c9f47eec3,LONG_CORRIDOR,FULL_NOISE,1099133161,23963997,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::d3abb4f6863e6942988a3dae6178e3e2a445e9b3a66a7c43be358c38ddda5834,LONG_CORRIDOR,FULL_NOISE,1099133161,23963997,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::1359bdaf17029b2a60dd4621ab9338c4bd2e25afb48af2284881cf06d7fb570d,LONG_CORRIDOR,FULL_NOISE,1099133161,23963997,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::9750dd763c1856ba3fa235170da3dce76995ee265d8f4a808c01d67bbe17e093,LONG_CORRIDOR,FULL_NOISE,1099133161,925756274,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::0913e421f4bf23ca331a6afed6f2f64e386485092d2115f72f67582b76dc8b55,LONG_CORRIDOR,FULL_NOISE,1099133161,925756274,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::e424a2f1dcd38f71b9d6b2b2f308ba11c3b2719f2faa8dcd25ac20972d8138fd,LONG_CORRIDOR,FULL_NOISE,1099133161,925756274,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::4e14cfbdc0513d4590342c9c0f5667a649d8aa1432f4f3074362580e7e7af6e5,LONG_CORRIDOR,FULL_NOISE,1099133161,925756274,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::baf08a15ed4ca6043802a56426a5f6907afcc1ddad44a6172109a4b876d2eacd,LONG_CORRIDOR,FULL_NOISE,1099133161,925756274,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::9eb0c1a5dd06d81ae2ed7f3474ecd13beec3e4422b4d1c45770c476fcdf8f66b,PARALLEL_WALLS,IDEAL_MATCHED,1632408808,,0,2,ONE_CONTROL_INPUT
synthetic-confirmatory-v2::506b979d55da3413fb5c05fc08420185434176f3b9cab67856f5044ffc08fd50,PARALLEL_WALLS,INDEPENDENT_NOISE_FREE,1632408808,,0,2,ONE_DETERMINISTIC_INDEPENDENT_INPUT
synthetic-confirmatory-v2::bf9226f2b8849fc05d85c518154601df3d7a3c651738957b322cb55a09374621,PARALLEL_WALLS,FULL_NOISE,1632408808,740417430,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::736f2ef890556ecbee691471c41e185de556aa279b42dbc2329043ecda9df044,PARALLEL_WALLS,FULL_NOISE,1632408808,740417430,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::49f261ff7206ebacbdb66a90f5a0df357826a6395409b7d40476184884bc401e,PARALLEL_WALLS,FULL_NOISE,1632408808,740417430,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::7621e048762bc88950525171627a1de5018dd3889df2cfd1eb261a4b49af887c,PARALLEL_WALLS,FULL_NOISE,1632408808,740417430,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::9a1b548f81ce4173bf72349a8eecb5cbb66ba0c8b0121e2137693aa0b1b60e4b,PARALLEL_WALLS,FULL_NOISE,1632408808,740417430,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::91213c58f3712ec69ff939dd6c6589d93023a675d977ce6bcaa7b2e322afd729,PARALLEL_WALLS,FULL_NOISE,1632408808,23963997,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::c458ef075498ef0ef218c2a7a2c5ad02bbf502b4d604af49b3a52a5031872a7d,PARALLEL_WALLS,FULL_NOISE,1632408808,23963997,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::b831c345443f2b9b5dca852294fd2bed22907ac58466bd5a8201cc97d51df118,PARALLEL_WALLS,FULL_NOISE,1632408808,23963997,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::ad8e83a24d29f90b5e25aa63ea571ec5abf41acbbdbf1803b989d14c4b534cd1,PARALLEL_WALLS,FULL_NOISE,1632408808,23963997,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::05ed4cd54a3e8cd363593852db1e27a5798fe5e7714541dd4f53082092c12610,PARALLEL_WALLS,FULL_NOISE,1632408808,23963997,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::165b251233661388966e811741c4adb5f203c0b72ce640f46a4f5f5e70d409d3,PARALLEL_WALLS,FULL_NOISE,1632408808,925756274,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::5a2aa4afa95116c35b68ddfe8e63d9410b21d17c6540d44209a781921938089a,PARALLEL_WALLS,FULL_NOISE,1632408808,925756274,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::20eca9d0c5774623b288fbb035f86ce2ecfade81c6ff531f67f18632379661ea,PARALLEL_WALLS,FULL_NOISE,1632408808,925756274,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::e4bcbad014e94d80f784492d9040d5de36fe3b719abb467088359186d32fd01f,PARALLEL_WALLS,FULL_NOISE,1632408808,925756274,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::03c1691f151f85906b639b0b7221352d7782244b860286f0214f06382fec83e9,PARALLEL_WALLS,FULL_NOISE,1632408808,925756274,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::8eb75e0987fed1f652e52a813a72bc5b881a38243e52050aab21350905fe8092,PARALLEL_WALLS,IDEAL_MATCHED,2098780325,,0,2,ONE_CONTROL_INPUT
synthetic-confirmatory-v2::8fdb0ca38ac4acd1095bac07da15102e641f6381424e013fd07cfcfcbb30eaaf,PARALLEL_WALLS,INDEPENDENT_NOISE_FREE,2098780325,,0,2,ONE_DETERMINISTIC_INDEPENDENT_INPUT
synthetic-confirmatory-v2::5161fc9a15d221055ad0da0d4fcc3a3b1f82b40c71a014de1da5cfde5357cced,PARALLEL_WALLS,FULL_NOISE,2098780325,740417430,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::5dee13f4e51eb2e0a5734a8f2d919c75dadd5039af1b5f26261cd963bf264fd6,PARALLEL_WALLS,FULL_NOISE,2098780325,740417430,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::ce66ebae359f1232d92d458cbc9eb21a0176ea936caa4c181a5dea06ab00fbf8,PARALLEL_WALLS,FULL_NOISE,2098780325,740417430,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::b0129aebbac749f0cb43f6c25ce699ee429d48b39fa82cd2b0ed77504511575a,PARALLEL_WALLS,FULL_NOISE,2098780325,740417430,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::dbd9e5333035609fa3d6aa697125fb3b1351bb01d1be57b2fedc8d219c867365,PARALLEL_WALLS,FULL_NOISE,2098780325,740417430,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::be4f8411bbb2b4ca028e942a8c7653525b30f5aa5ac2fbe8d320eed75bf07a2c,PARALLEL_WALLS,FULL_NOISE,2098780325,23963997,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::8f9e3b585b533fe7cd9ee64185901b77cd383456f1593ca4d3409e55a8d28ccc,PARALLEL_WALLS,FULL_NOISE,2098780325,23963997,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::d21291409991f90301a62779f470d6e81a67b183e5009de4a133eaed2827419b,PARALLEL_WALLS,FULL_NOISE,2098780325,23963997,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::ca45c3799744855f67ea681962b00d423fdf8b102c3b817af8ed5a45e0f51355,PARALLEL_WALLS,FULL_NOISE,2098780325,23963997,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::539bf0281762d86801ce9c1879337b9bdb6a43651f13d2100c5f64a0cc260a39,PARALLEL_WALLS,FULL_NOISE,2098780325,23963997,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::017b0fceb346e2cd73ea41d7adc0bc252915f17ebae3d962e6d83e77e984a5f9,PARALLEL_WALLS,FULL_NOISE,2098780325,925756274,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::e8832486a44f26f73faffab8b32f844c9225ad7d1ac6c338b1bc37fdf85e1f43,PARALLEL_WALLS,FULL_NOISE,2098780325,925756274,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::2835b276ea548205d2e7058af648df51ae4e6f0bd99d9c080b5ed588d690c392,PARALLEL_WALLS,FULL_NOISE,2098780325,925756274,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::01a7d67787f687e8c4ba1b7cd1a4e14c7810e12febfdbf59aad50e33e6ac9a7a,PARALLEL_WALLS,FULL_NOISE,2098780325,925756274,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::2b461dae5a380abb38424029b380bf13326cd7e00d916d7fb26c91f03ab02252,PARALLEL_WALLS,FULL_NOISE,2098780325,925756274,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::c990bcbeb289906f45924c2d5ff0bcac797e3ae79a8b8d87ad85704bd85b9b4b,PARALLEL_WALLS,IDEAL_MATCHED,2113923543,,0,2,ONE_CONTROL_INPUT
synthetic-confirmatory-v2::920d09d0466ed2792fca6d06cfd756a3f56ee370b241124a55da05ba2507634e,PARALLEL_WALLS,INDEPENDENT_NOISE_FREE,2113923543,,0,2,ONE_DETERMINISTIC_INDEPENDENT_INPUT
synthetic-confirmatory-v2::39ae43eef75a638eec91df8f313a0623d4d6264e623b99aa77679b2d33d6ba3d,PARALLEL_WALLS,FULL_NOISE,2113923543,740417430,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::3b9587461c9da766cb8b801380e862e5bedda258223e0c418f6b9370b4116d1e,PARALLEL_WALLS,FULL_NOISE,2113923543,740417430,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::61eb829983aefe336ed9be3026a35b29b5aff23716d50a5b4a32473e1940abb4,PARALLEL_WALLS,FULL_NOISE,2113923543,740417430,2,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::eeda8df951ae737971b422983f774553a10f84a46288e0aea8ff0283af71e851,PARALLEL_WALLS,FULL_NOISE,2113923543,740417430,3,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::f468cab186567a1583d9dc8b1cda936b908dd4bd94d7d598eb76d226c89f8dbe,PARALLEL_WALLS,FULL_NOISE,2113923543,740417430,4,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::58c25046e85f4a51ea9db05fbfe9f74c98056857a98b3aeaa3b9537aefe4a586,PARALLEL_WALLS,FULL_NOISE,2113923543,23963997,0,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
synthetic-confirmatory-v2::d7115b455ce8985be5ce5c8ac3a291f533bd82e1b5ff1ed9a1391ba07f208eb1,PARALLEL_WALLS,FULL_NOISE,2113923543,23963997,1,2,FIFTEEN_STOCHASTIC_INPUTS_PER_SCENE_GEOMETRY
